frame	label
6_300.jpg	0
6_325.jpg	0
6_350.jpg	0
6_375.jpg	0
6_400.jpg	0
6_425.jpg	0
6_450.jpg	0
6_475.jpg	0
6_500.jpg	0
6_525.jpg	0
6_550.jpg	0
6_575.jpg	0
6_600.jpg	0
6_625.jpg	0
6_650.jpg	0
6_675.jpg	0
6_700.jpg	0
6_725.jpg	0
6_750.jpg	0
6_775.jpg	0
6_800.jpg	0
6_825.jpg	0
6_850.jpg	0
6_875.jpg	0
6_900.jpg	0
6_925.jpg	0
6_950.jpg	0
6_975.jpg	0
6_1000.jpg	0
6_1025.jpg	0
6_1050.jpg	0
6_1075.jpg	0
6_1100.jpg	0
6_1125.jpg	0
6_1150.jpg	0
6_1175.jpg	0
6_1200.jpg	0
6_1225.jpg	0
6_1250.jpg	0
6_1275.jpg	0
6_1300.jpg	0
6_1325.jpg	0
6_1350.jpg	0
6_1375.jpg	0
6_1400.jpg	0
6_1425.jpg	0
6_1450.jpg	0
6_1475.jpg	0
6_1500.jpg	0
6_1525.jpg	0
6_1550.jpg	0
6_1575.jpg	0
6_1600.jpg	0
6_1625.jpg	0
6_1650.jpg	0
6_1675.jpg	0
6_1700.jpg	0
6_1725.jpg	0
6_1750.jpg	0
6_1775.jpg	0
6_1800.jpg	0
6_1825.jpg	0
6_1850.jpg	0
6_1875.jpg	0
6_1900.jpg	0
6_1925.jpg	0
6_1950.jpg	0
6_1975.jpg	0
6_2000.jpg	0
6_2025.jpg	0
6_2050.jpg	0
6_2075.jpg	0
6_2100.jpg	0
6_2125.jpg	0
6_2150.jpg	0
6_2175.jpg	0
6_2200.jpg	0
6_2225.jpg	0
6_2250.jpg	0
6_2275.jpg	0
6_2300.jpg	0
6_2325.jpg	0
6_2350.jpg	0
6_2375.jpg	0
6_2400.jpg	0
6_2425.jpg	0
6_2450.jpg	0
6_2475.jpg	0
6_2500.jpg	0
6_2525.jpg	0
6_2550.jpg	0
6_2575.jpg	0
6_2600.jpg	0
6_2625.jpg	0
6_2650.jpg	0
6_2675.jpg	0
6_2700.jpg	0
6_2725.jpg	0
6_2750.jpg	0
6_2775.jpg	0
6_2800.jpg	0
6_2825.jpg	0
6_2850.jpg	0
6_2875.jpg	0
6_2900.jpg	0
6_2925.jpg	0
6_2950.jpg	0
6_2975.jpg	0
6_3000.jpg	0
6_3025.jpg	0
6_3050.jpg	0
6_3075.jpg	0
6_3100.jpg	0
6_3125.jpg	0
6_3150.jpg	0
6_3175.jpg	0
6_3200.jpg	0
6_3225.jpg	0
6_3250.jpg	0
6_3275.jpg	0
6_3300.jpg	0
6_3325.jpg	0
6_3350.jpg	0
6_3375.jpg	0
6_3400.jpg	0
6_3425.jpg	0
6_3450.jpg	0
6_3475.jpg	0
6_3500.jpg	0
